dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t3r3,DeepSAP,0.7754744604319401,0.7751485299868675,0.7758001378080072,6301105,4886346
baruzzo_malaria_t3r3,DRAGEN,0.8388745148933172,0.8385134887697698,0.8392350492702669,3989071,3346330
baruzzo_malaria_t3r3,novoSplice,0.7935818386490058,0.793227115793353,0.7939362220119992,5005795,3972508
baruzzo_malaria_t3r3,STAR,0.8325388565593195,0.8320268369152437,0.8330499356637394,2046630,1703899
baruzzo_malaria_t3r3,HISAT2,0.9593619289756418,0.9579129242166828,0.9607745881251107,73158,70185
baruzzo_malaria_t3r3,Subjunc,0.8091185584223964,0.8084897293919793,0.8097461971153599,1503242,1216301
