dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t1r2,DeepSAP,0.9817015721314605,0.9813734851309306,0.9820253664587334,649564,637678
baruzzo_malaria_t1r2,DRAGEN,0.986331133412342,0.9860222256228399,0.9866349397825348,551838,544295
baruzzo_malaria_t1r2,novoSplice,0.9794379329640115,0.9790942449333254,0.9797774351830213,663017,649384
baruzzo_malaria_t1r2,STAR,0.9786345832283483,0.9782403761722944,0.9790235016893618,523884,512691
baruzzo_malaria_t1r2,HISAT2,0.987213984971289,0.9868968283385426,0.9875253968334599,490927,484650
baruzzo_malaria_t1r2,Subjunc,0.9784007256637698,0.9780500620402652,0.9787472441711077,668078,653648
