dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t2r2,DeepSAP,0.06549873945267373,0.06534552552664834,0.06565220489457974,9999999,654987.3290279979
baruzzo_malaria_t2r2,DRAGEN,0.060234614513561394,0.06008727951445277,0.060382204075746224,9999999,602346.0849009994
baruzzo_malaria_t2r2,novoSplice,0.062134216427920934,0.06198472513671596,0.06228396118259705,9999999,621342.1021449929
baruzzo_malaria_t2r2,STAR,0.06054141584054162,0.060393729818664546,0.06068935624789964,9999999,605414.0978640004
baruzzo_malaria_t2r2,HISAT2,0.05621494283609379,0.056072309946231594,0.05635783261586597,9999999,562149.372145995
baruzzo_malaria_t2r2,Subjunc,0.06038666963356671,0.06023916052768388,0.06053443321450324,9999999,603866.6359489975
