dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t3r2,DeepSAP,0.7787570315880571,0.7782682085857042,0.7792452727300171,2773200,2159649
baruzzo_human_t3r2,DRAGEN,0.8416446294899116,0.8411354763852487,0.8421527832043518,1978853,1665491
baruzzo_human_t3r2,novoSplice,0.7861310794048996,0.785582420773917,0.7866789671418912,2148545,1689038
baruzzo_human_t3r2,STAR,0.8348404022442698,0.8338943697255216,0.8357831709816449,593868,495785
baruzzo_human_t3r2,HISAT2,0.9528868083063258,0.9505724611338057,0.9551224917191374,33324,31754
baruzzo_human_t3r2,Subjunc,0.8236015344928795,0.822598923244239,0.8246007830735024,557057,458793
