dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t3r3,DeepSAP,0.7641970313187055,0.7638568335934159,0.7645369735456284,5985688,4574245
baruzzo_malaria_t3r3,DRAGEN,0.7960060135483145,0.7956071830530218,0.7964044075816812,3925802,3124962
baruzzo_malaria_t3r3,novoSplice,0.7449645728763103,0.7445811018446087,0.745347758420483,4966957,3700207
baruzzo_malaria_t3r3,STAR,0.7868900856145209,0.7863437284037441,0.7874356743704167,2161082,1700534
baruzzo_malaria_t3r3,HISAT2,0.951855674867892,0.9501886358019409,0.9534824187796915,64909,61784
baruzzo_malaria_t3r3,Subjunc,0.7294851097692806,0.7287494179655758,0.7302198543379576,1402396,1023027
