dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t1r1,DeepSAP,0.9828587784488861,0.9828569061059726,0.9828606506404082,18462623335,18146151418
baruzzo_human_t1r1,DRAGEN,0.9269740148766351,0.926970261850078,0.9269777677691271,18462623335,17114372078
baruzzo_human_t1r1,novoSplice,0.9115735231999738,0.9115694278102964,0.91157761846061,18462623335,16830038601
baruzzo_human_t1r1,STAR,0.923346389875315,0.9233425522946069,0.9233502273232909,18462623335,17047396604
baruzzo_human_t1r1,HISAT2,0.9552468310159565,0.955243848508899,0.9552498133803511,18462623335,17636362433
baruzzo_human_t1r1,Subjunc,0.9530738927897865,0.9530708422124479,0.9530769432251412,18462623335,17596244293
