dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t1r1,DeepSAP,0.18620861849276385,0.1859674386545214,0.1864499799726533,9999999,1862085.99871902
baruzzo_human_t1r1,DRAGEN,0.17577390613769123,0.17553808883150684,0.17600991112575948,9999999,1757738.8856030062
baruzzo_human_t1r1,novoSplice,0.1733044348019438,0.17306993059169315,0.17353912812357114,9999999,1733044.1747150032
baruzzo_human_t1r1,STAR,0.1761230571766061,0.1758870556050366,0.1763592462279615,9999999,1761230.3956430038
baruzzo_human_t1r1,HISAT2,0.18181880003508175,0.18157984021479667,0.18205794403809672,9999999,1818187.8185320173
baruzzo_human_t1r1,Subjunc,0.18159695027269587,0.18135810401557562,0.18183598084097835,9999999,1815969.3211300084
