dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t2r3,DeepSAP,0.9700287410669657,0.9697205128691577,0.9703346719999886,1184368,1148871
baruzzo_human_t2r3,DRAGEN,0.9715753230476853,0.9712519439796714,0.9718960335061162,1022914,993838
baruzzo_human_t2r3,novoSplice,0.9615147746948601,0.961154492864104,0.9618726334345612,1102527,1060096
baruzzo_human_t2r3,STAR,0.9540098885443727,0.9535420437729674,0.9544743450666318,775645,739973
baruzzo_human_t2r3,HISAT2,0.9795629072886178,0.9791990021807889,0.9799220940767324,588342,576318
baruzzo_human_t2r3,Subjunc,0.9689895560880494,0.9686550236393586,0.9693214770386808,1039553,1007316
