dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t3r2,DeepSAP,0.06646552399675237,0.06631126218533169,0.06662003676442385,9999999,664655.1735019997
baruzzo_malaria_t3r2,DRAGEN,0.06648465763866573,0.06633037518372698,0.06663919103877569,9999999,664846.5099019997
baruzzo_malaria_t3r2,novoSplice,0.06654527267452724,0.06639092484550606,0.06669987141363584,9999999,665452.6601999997
baruzzo_malaria_t3r2,STAR,0.06611476398187621,0.06596088126155883,0.06626889786148174,9999999,661147.5737039981
baruzzo_malaria_t3r2,HISAT2,0.06655620829582083,0.06640184867650688,0.06671081881888416,9999999,665562.016402
baruzzo_malaria_t3r2,Subjunc,0.06535862527596248,0.0652055640067533,0.06551193814215886,9999999,653586.1874009995
