dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t1r2,DeepSAP,0.8304229036316177,0.8291959321432528,0.8316445751621913,360886,299688
baruzzo_human_t1r2,DRAGEN,0.7137212305270917,0.7122447587971945,0.7151942741840165,360886,257572
baruzzo_human_t1r2,novoSplice,0.76883835892775,0.7674607765021493,0.7702116292060569,360886,277463
baruzzo_human_t1r2,STAR,0.6101788376384787,0.6085867607365061,0.6117691472797584,360886,220205
baruzzo_human_t1r2,HISAT2,0.640393365217825,0.6388265739050789,0.6419579046310577,360886,231109
baruzzo_human_t1r2,Subjunc,0.7747571255188619,0.7733920022576355,0.776117841696278,360886,279599
