dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t1r1,DeepSAP,0.9860203521412546,0.9860016892601422,0.986038996534893,152177796,150050404
baruzzo_malaria_t1r1,DRAGEN,0.9255004521158922,0.9254587246683644,0.9255421633780134,152177796,140840619
baruzzo_malaria_t1r1,novoSplice,0.9302116847585308,0.9301711952529811,0.9302521578994665,152177796,141557564
baruzzo_malaria_t1r1,STAR,0.9343510599930097,0.934311702038955,0.9343904014250275,152177796,142187485
baruzzo_malaria_t1r1,HISAT2,0.9628299781658028,0.962799912499306,0.962860026226946,152177796,146521344
baruzzo_malaria_t1r1,Subjunc,0.9739054638430957,0.9738801265525573,0.9739307831069894,152177796,148206787
