dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t1r3,DeepSAP,0.18972893287399512,0.18948600938563864,0.1899720359662132,9999999,1897289.1390110182
baruzzo_human_t1r3,DRAGEN,0.1897870597188066,0.18954410770883195,0.1900301912989955,9999999,1897870.4074010062
baruzzo_human_t1r3,novoSplice,0.18990505227050528,0.18966204239076864,0.19014824165215494,9999999,1899050.3328000004
baruzzo_human_t1r3,STAR,0.18983180937408167,0.18958883541229685,0.19007496288016454,9999999,1898317.9039090073
baruzzo_human_t1r3,HISAT2,0.1895339246943941,0.1892910969559086,0.18977693214961153,9999999,1895339.0574100162
baruzzo_human_t1r3,Subjunc,0.18874325337572745,0.18850081486444675,0.18898587206146594,9999999,1887432.345014021
