dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t2r3,DeepSAP,0.06550871201187101,0.06535548722823468,0.06566218830561524,9999999,655087.0546099981
baruzzo_malaria_t2r3,DRAGEN,0.060260578732257826,0.06011321398469032,0.06040819802787558,9999999,602605.7270619995
baruzzo_malaria_t2r3,novoSplice,0.06215653853035308,0.062007022140370044,0.06230630837088586,9999999,621565.3231469922
baruzzo_malaria_t2r3,STAR,0.06042405522690561,0.060276503354251776,0.060571861552972096,9999999,604240.4918450009
baruzzo_malaria_t2r3,HISAT2,0.05587002523150195,0.05572780508052362,0.05601250247204225,9999999,558700.1964449943
baruzzo_malaria_t2r3,Subjunc,0.06027060209985981,0.060123225870101216,0.06041823287186277,9999999,602705.960727996
