dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t1r1,DeepSAP,0.9843988003864368,0.9841010554591039,0.9846923905583892,674884,664355
baruzzo_malaria_t1r1,DRAGEN,0.9829764359611555,0.9826373754232718,0.9833105691260053,567390,557731
baruzzo_malaria_t1r1,novoSplice,0.9795668598443288,0.9792283014365096,0.979901329840723,678995,665121
baruzzo_malaria_t1r1,STAR,0.9805320712333973,0.9801599041762828,0.9808990572856567,536883,526431
baruzzo_malaria_t1r1,HISAT2,0.9837089802661553,0.9833569901210378,0.9840554238988942,504818,496594
baruzzo_malaria_t1r1,Subjunc,0.9783508953123955,0.9780087055015347,0.9786891459859454,702939,687721
