dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t2r2,DeepSAP,0.9380739702316454,0.9377862756305411,0.9383607273532286,2704953,2537446
baruzzo_malaria_t2r2,DRAGEN,0.9547802668076735,0.9545070562101718,0.9550522977229654,2231570,2130659
baruzzo_malaria_t2r2,novoSplice,0.9418589183736915,0.9415756794869454,0.9421411851712322,2631186,2478206
baruzzo_malaria_t2r2,STAR,0.9393582505896777,0.9390389379228077,0.9396763826145589,2154143,2023512
baruzzo_malaria_t2r2,HISAT2,0.9625646209705357,0.9622330556904521,0.9628940732395964,1267197,1219759
baruzzo_malaria_t2r2,Subjunc,0.9487568174649011,0.9484895818507475,0.949023063441212,2624876,2490369
