dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t2r2,DeepSAP,0.8200446113762241,0.8196162866690606,0.8204723373611744,3094278,2537446
baruzzo_malaria_t2r2,DRAGEN,0.6885803408743494,0.6880642014405022,0.6890961275222485,3094278,2130659
baruzzo_malaria_t2r2,novoSplice,0.800899595963905,0.8004543827418182,0.8013442462792368,3094278,2478206
baruzzo_malaria_t2r2,STAR,0.6539528768908288,0.6534226923144975,0.6544827734604195,3094278,2023512
baruzzo_malaria_t2r2,HISAT2,0.3941982588506915,0.3936538666085751,0.3947428490210101,3094278,1219759
baruzzo_malaria_t2r2,Subjunc,0.8048303998541825,0.8043885172480283,0.8052717122000521,3094278,2490369
