dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t2r3,DeepSAP,0.9643790306172844,0.9640441212503852,0.964711670636529,1184527,1142333
baruzzo_human_t2r3,DRAGEN,0.9714763438803979,0.9711519115166987,0.971798099824566,1019715,990629
baruzzo_human_t2r3,novoSplice,0.9591504884728619,0.9587744211597845,0.9595240748353583,1071298,1027536
baruzzo_human_t2r3,STAR,0.9528807328630666,0.952437009540343,0.9533214836144355,881911,840356
baruzzo_human_t2r3,HISAT2,0.9791121313179436,0.9787407994892681,0.9794786584756455,577225,565168
baruzzo_human_t2r3,Subjunc,0.9651515904857704,0.9647988195734521,0.9655017868509388,1045844,1009398
