dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t3r3,DeepSAP,0.6168280256080221,0.6163052636184478,0.6173505841247378,3323646,2050118
baruzzo_human_t3r3,DRAGEN,0.47596103796854417,0.47542414080443224,0.4764979769999761,3323646,1581926
baruzzo_human_t3r3,novoSplice,0.4897979508046284,0.48926053188168933,0.4903353874959214,3323646,1627915
baruzzo_human_t3r3,STAR,0.15978657173477562,0.1593929502289588,0.16018078577132475,3323646,531074
baruzzo_human_t3r3,HISAT2,0.008709110416692993,0.008609646318733946,0.00880943016725045,3323646,28946
baruzzo_human_t3r3,Subjunc,0.12428128627417,0.12392694232124103,0.12463628459539292,3323646,413067
