dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t2r1,DeepSAP,0.8021559036705342,0.8015005937754691,0.8028099838476112,1422327,1140928
baruzzo_human_t2r1,DRAGEN,0.6932709566787384,0.6925127243359447,0.6940284024448715,1422327,986058
baruzzo_human_t2r1,novoSplice,0.7404619331560183,0.7397410002928221,0.7411818873841064,1422327,1053179
baruzzo_human_t2r1,STAR,0.5145286562091559,0.5137072646986627,0.5153499885907324,1422327,731828
baruzzo_human_t2r1,HISAT2,0.40198491626749683,0.4011793496967323,0.40279088174133987,1422327,571754
baruzzo_human_t2r1,Subjunc,0.700430351107727,0.699677143588068,0.7011827429133297,1422327,996241
