dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t2r3,DeepSAP,0.9976306838567621,0.9976228819573723,0.9976384664933307,149541462,149187151
baruzzo_malaria_t2r3,DRAGEN,0.8657066626795088,0.8656540835126931,0.8657592287453484,161585440,139885592
baruzzo_malaria_t2r3,novoSplice,0.9999962751731476,0.9999959458639857,0.9999965839102867,140677680,140677156
baruzzo_malaria_t2r3,STAR,0.05174313269443494,0.05173470421681161,0.051751562150194955,2652932628,137271045
baruzzo_malaria_t2r3,HISAT2,0.26664651270694184,0.26660728313021087,0.2666857450512589,488076130,130143798
baruzzo_malaria_t2r3,Subjunc,0.0058559948354705476,0.005855020552922718,0.005856969239442728,23557119990,137950373
