dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t1r3,DeepSAP,0.86821586347952,0.867094662859635,0.8693310008755424,351537,305210
baruzzo_human_t1r3,DRAGEN,0.7481147076979094,0.7466776816373091,0.7495476481775905,351537,262990
baruzzo_human_t1r3,novoSplice,0.7830612424865662,0.7816964390135485,0.784421384931894,351537,275275
baruzzo_human_t1r3,STAR,0.7190907358258164,0.7176032148244967,0.7205746491692833,351537,252787
baruzzo_human_t1r3,HISAT2,0.6725863849324538,0.6710337075847597,0.6741362203860916,351537,236439
baruzzo_human_t1r3,Subjunc,0.8204371090383089,0.8191656725358468,0.8217032690640436,351537,288414
