dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t1r1,DeepSAP,0.9831979458133753,0.9827295460235816,0.9836568707188731,295202,290242
baruzzo_human_t1r1,DRAGEN,0.9824566238449758,0.9819405528478691,0.9829616998839557,253999,249543
baruzzo_human_t1r1,novoSplice,0.9782006895141263,0.9776486653123753,0.9787426044403336,273816,267847
baruzzo_human_t1r1,STAR,0.9811141717412734,0.980535138601721,0.9816803766485508,217094,212994
baruzzo_human_t1r1,HISAT2,0.9867868998922631,0.9863123511032643,0.9872491081703606,228334,225317
baruzzo_human_t1r1,Subjunc,0.9794164191325229,0.9788780680781478,0.9799445807739328,272353,266747
