dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t3r2,DeepSAP,0.06059296325869628,0.06044521836522576,0.06074096250781271,9999999,605929.5719939995
baruzzo_malaria_t3r2,DRAGEN,0.0534067186161719,0.053267491182193774,0.05354620456562346,9999999,534067.1327550004
baruzzo_malaria_t3r2,novoSplice,0.05265757556365774,0.05251927443978721,0.05279613563665468,9999999,526575.7029790018
baruzzo_malaria_t3r2,STAR,0.03513869913906997,0.03502471059375214,0.03525295677449683,9999999,351386.9562520006
baruzzo_malaria_t3r2,HISAT2,0.004002749000474891,0.003963758213967208,0.0040420269001834475,9999999,40027.48600199991
baruzzo_malaria_t3r2,Subjunc,0.018284231812523158,0.018201332702919956,0.01836740976859744,9999999,182842.29984099977
