dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t3r1,DeepSAP,0.6155643855508064,0.6150387762150977,0.6160897916679118,3291810,2026321
baruzzo_human_t3r1,DRAGEN,0.47389247860599487,0.47335310556935684,0.47443189755240023,3291810,1559964
baruzzo_human_t3r1,novoSplice,0.4886673289163105,0.48812734483045983,0.48920733293054275,3291810,1608600
baruzzo_human_t3r1,STAR,0.159721247581118,0.15932579427285443,0.16011729926550516,3291810,525772
baruzzo_human_t3r1,HISAT2,0.008583727493385098,0.008484504597373157,0.008683814537692881,3291810,28256
baruzzo_human_t3r1,Subjunc,0.12345821903451293,0.1231031832030066,0.12381391701022976,3291810,406401
