dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t2r2,DeepSAP,0.9646865004674092,0.9643541358784218,0.9650166098523032,1192745,1150625
baruzzo_human_t2r2,DRAGEN,0.9713334997250637,0.9710092364329365,0.971655103000006,1025692,996289
baruzzo_human_t2r2,novoSplice,0.9583297887685998,0.9579519342587908,0.9587051900511182,1081468,1036403
baruzzo_human_t2r2,STAR,0.9534256463069939,0.9529862375351547,0.9538621041168912,889438,848013
baruzzo_human_t2r2,HISAT2,0.9785567671146935,0.9781836995408112,0.9789251120594762,586572,573994
baruzzo_human_t2r2,Subjunc,0.9641176774727264,0.9637629600075557,0.9644698693657447,1063755,1025585
