dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_malaria_t2r3,DeepSAP,0.9646533365832695,0.964423644886431,0.9648819499902929,2494408,2406239
baruzzo_malaria_t2r3,DRAGEN,0.9726591028119487,0.9724363812244953,0.9728805037243902,2071695,2015053
baruzzo_malaria_t2r3,novoSplice,0.9536581870867846,0.953397711547792,0.9539176173532952,2512310,2395885
baruzzo_malaria_t2r3,STAR,0.9511695864611607,0.9508555777928457,0.9514821584420191,1817822,1729057
baruzzo_malaria_t2r3,HISAT2,0.9777916804572278,0.9775310651022932,0.9780500631600036,1238770,1211259
baruzzo_malaria_t2r3,Subjunc,0.9603741342697105,0.9601300280203886,0.9606171590843866,2464249,2366601
