dataset,aligner,theta,ci_lower,ci_upper,n,k
baruzzo_human_t3r1,DeepSAP,0.8890517039782312,0.8890471715019069,0.8890562363326965,18445245059,16398776550
baruzzo_human_t3r1,DRAGEN,0.7891386915945446,0.7891328047254774,0.7891445783728724,18445245059,14555856552
baruzzo_human_t3r1,novoSplice,0.7588319140368651,0.7588257403949442,0.7588380875982003,18445245059,13996840613
baruzzo_human_t3r1,STAR,0.39794580156138876,0.3979387378239125,0.3979528653338328,18445245059,7340207830
baruzzo_human_t3r1,HISAT2,0.05634613591066847,0.056342808279280475,0.056349463681286925,18445245059,1039318285
baruzzo_human_t3r1,Subjunc,0.26588719381676174,0.2658808180338662,0.2658935696718011,18445245059,4904354448
